Date,AAPL,GOOGL,MSFT
2022-10-18,141.8625030517578,100.29051208496094,233.521484375
2022-10-19,141.9710693359375,99.15594482421875,231.54364013671875
2022-10-20,141.5072479248047,99.49432373046875,231.22055053710938
2022-10-21,145.33628845214844,100.64879608154297,237.06590270996094
2022-10-24,147.4876708984375,102.03218841552734,242.08883666992188
2022-10-25,150.3397216796875,103.98286437988281,245.42764282226562
2022-10-26,147.3889617919922,94.47830200195312,226.4913787841797
2022-10-27,142.89871215820312,91.78120422363281,222.01675415039062
2022-10-28,153.69505310058594,95.83182525634766,230.94638061523438
2022-10-31,151.32656860351562,94.060302734375,227.2844696044922
2022-11-01,148.67190551757812,90.0395278930664,223.40711975097656
2022-11-02,143.12570190429688,86.55618286132812,215.50558471679688
2022-11-03,137.05642700195312,83.03302001953125,209.77769470214844
2022-11-04,136.78953552246094,86.16803741455078,216.76866149902344
2022-11-07,137.3233184814453,88.06893920898438,223.11338806152344
2022-11-08,137.89666748046875,88.47699737548828,224.09249877929688
2022-11-09,133.31988525390625,86.90451049804688,219.82351684570312
2022-11-10,145.1819610595703,93.49302673339844,237.90798950195312
2022-11-11,147.9794464111328,95.95125579833984,241.95175170898438
2022-11-14,146.57579040527344,95.24462890625,236.5078125
2022-11-15,148.3155059814453,97.97160339355469,236.91905212402344
2022-11-16,147.0798797607422,98.37965393066406,237.35107421875
2022-11-17,148.9877166748047,97.89198303222656,237.30198669433594
2022-11-18,149.5511474609375,96.9664077758789,236.85032653808594
2022-11-21,146.30885314941406,95.14511108398438,237.66526794433594
2022-11-22,148.4539337158203,96.58822631835938,240.5912628173828
2022-11-23,149.33370971679688,97.99150848388672,243.09512329101562
2022-11-25,146.40773010253906,96.99626159667969,243.00672912597656
2022-11-28,142.5624237060547,95.59297180175781,237.38052368164062
2022-11-29,139.54747009277344,94.73706817626953,235.9764404296875
2022-11-30,146.3286590576172,100.50947570800781,250.51817321777344
2022-12-01,146.60537719726562,100.50947570800781,250.07632446289062
2022-12-02,146.11114501953125,99.96208953857422,250.40032958984375
2022-12-05,144.94473266601562,99.00665283203125,245.6676483154297
2022-12-06,141.2675018310547,96.51854705810547,240.67965698242188
2022-12-07,139.3201446533203,94.4882583618164,239.94325256347656
2022-12-08,141.01046752929688,93.26410675048828,242.91835021972656
2022-12-09,140.52610778808594,92.38829803466797,240.97421264648438
2022-12-12,142.82933044433594,92.86601257324219,247.93576049804688
2022-12-13,143.79808044433594,95.17497253417969,252.26593017578125
2022-12-14,141.5640411376953,94.61763763427734,252.5605010986328
2022-12-15,134.93116760253906,90.42766571044922,244.4991912841797
2022-12-16,132.96400451660156,89.83052062988281,240.2574462890625
2022-12-19,130.8486328125,88.0191879272461,236.0942840576172
2022-12-20,130.77943420410156,88.5964126586914,237.41983032226562
2022-12-21,133.8932342529297,89.15375518798828,240.0021514892578
2022-12-22,130.71022033691406,87.34242248535156,233.87521362304688
2022-12-23,130.34449768066406,88.80543518066406,234.40541076660156
2022-12-27,128.5355224609375,86.97417449951172,232.66751098632812
2022-12-28,124.59139251708984,85.61070251464844,230.28150939941406
2022-12-29,128.120361328125,88.02912902832031,236.6441192626953
2022-12-30,128.4366455078125,87.81018829345703,235.47569274902344
2023-01-03,123.63252258300781,88.6959457397461,235.24000549316406
2023-01-04,124.90770721435547,87.66090393066406,224.9498748779297
2023-01-05,123.58309936523438,85.78984832763672,218.28285217285156
2023-01-06,128.13023376464844,86.9244155883789,220.8553924560547
2023-01-09,128.65415954589844,87.60118103027344,223.00570678710938
2023-01-10,129.2274932861328,87.99928283691406,224.70440673828125
2023-01-11,131.9557342529297,91.08452606201172,231.49905395507812
2023-01-12,131.87669372558594,90.69638061523438,234.1894073486328
2023-01-13,133.21115112304688,91.68167877197266,234.89634704589844
2023-01-17,134.37759399414062,90.85562896728516,235.99609375
2023-01-18,133.65599060058594,90.68643188476562,231.53831481933594
2023-01-19,133.71530151367188,92.60725402832031,227.7285919189453
2023-01-20,136.28541564941406,97.55359649658203,235.86843872070312
2023-01-23,139.4882049560547,99.315185546875,238.18569946289062
2023-01-24,140.891845703125,97.23511505126953,237.65545654296875
2023-01-25,140.22955322265625,94.76692962646484,236.25135803222656
2023-01-26,142.305419921875,97.05597686767578,243.50747680664062
2023-01-27,144.25277709960938,98.89718627929688,243.6645965576172
2023-01-30,141.3564453125,96.4787368774414,238.31332397460938
2023-01-31,142.63160705566406,98.36969757080078,243.3209228515625
2023-02-01,143.75852966308594,99.95213317871094,248.17141723632812
2023-02-02,149.08660888671875,107.22734832763672,259.8067932128906
2023-02-03,152.7242889404297,104.28143310546875,253.6699981689453
2023-02-06,149.9861297607422,102.41038513183594,252.11859130859375
2023-02-07,152.87255859375,107.12782287597656,262.713134765625
2023-02-08,150.17393493652344,98.89718627929688,261.8982238769531
2023-02-09,149.135986328125,94.55792236328125,258.84454345703125
2023-02-10,149.50233459472656,94.1200180053711,258.333984375
2023-02-13,152.31394958496094,94.15982818603516,266.40509033203125
2023-02-14,151.67042541503906,94.2294921875,267.2396240234375
2023-02-15,153.7791748046875,96.4787368774414,265.1036376953125
2023-02-16,152.17535400390625,95.0555419921875,258.0458679199219
2023-02-17,151.02694702148438,93.90106201171875,254.01991271972656
2023-02-21,146.99755859375,91.3532485961914,248.7143096923828
2023-02-22,147.42327880859375,91.21391296386719,247.57244873046875
2023-02-23,147.90838623046875,90.45752716064453,250.78143310546875
2023-02-24,145.2452392578125,88.70590209960938,245.31832885742188
2023-02-27,146.44314575195312,89.4423828125,246.2436065673828
2023-02-28,145.93824768066406,89.63147735595703,245.51516723632812
2023-03-01,143.8592071533203,89.93004608154297,242.4145050048828
2023-03-02,144.4532470703125,91.56224060058594,247.17872619628906
2023-03-03,149.52210998535156,93.20439147949219,251.29327392578125
2023-03-06,152.294189453125,94.6773452758789,252.84857177734375
2023-03-07,150.08639526367188,93.41340637207031,250.1710968017578
2023-03-08,151.34371948242188,93.8015365600586,249.72816467285156
2023-03-09,149.08651733398438,91.88072967529297,248.3697967529297
2023-03-10,147.0173797607422,90.19876098632812,244.6981658935547
2023-03-13,148.9676971435547,90.67648315429688,249.94471740722656
2023-03-14,151.06651306152344,93.52287292480469,256.7071838378906
2023-03-15,151.46255493164062,95.65267944335938,261.2843933105469
2023-03-16,154.29397583007812,99.84265899658203,271.8759460449219
2023-03-17,153.45248413085938,101.136474609375,275.05535888671875
2023-03-20,155.8284912109375,100.7383804321289,267.96807861328125
2023-03-21,157.68975830078125,104.42076873779297,269.49383544921875
2023-03-22,156.25421142578125,102.8781509399414,268.0271301269531
2023-03-23,157.34323120117188,105.0975341796875,273.3131103515625
2023-03-24,158.6500701904297,104.93830108642578,276.17755126953125
2023-03-27,156.69973754882812,101.97248077392578,272.0531005859375
2023-03-28,156.07598876953125,100.54928588867188,270.92108154296875
2023-03-29,159.16485595703125,100.90756225585938,276.1184997558594
2023-03-30,160.73899841308594,100.40995025634766,279.6029968261719
2023-03-31,163.25360107421875,103.2364273071289,283.7864685058594
2023-04-03,164.51092529296875,103.86343383789062,282.7332458496094
2023-04-04,163.97634887695312,104.22172546386719,282.6839599609375
2023-04-05,162.12501525878906,103.97290802001953,279.88848876953125
2023-04-06,163.01602172851562,107.90411376953125,287.03485107421875
2023-04-10,160.41229248046875,105.93354034423828,284.8594970703125
2023-04-11,159.19456481933594,104.84872436523438,278.4020690917969
2023-04-12,158.5015411376953,104.14209747314453,279.0517883300781
2023-04-13,163.9070281982422,106.91883087158203,285.3023986816406
2023-04-14,163.56053161621094,108.35197448730469,281.6603698730469
2023-04-17,163.58033752441406,105.46578216552734,284.2785949707031
2023-04-18,164.80796813964844,104.00276947021484,283.85540771484375
2023-04-19,165.9563751220703,103.68429565429688,283.9341125488281
2023-04-20,164.9861602783203,104.78900909423828,281.63079833984375
2023-04-21,163.37245178222656,104.908447265625,281.2862548828125
2023-04-24,163.6793212890625,105.46578216552734,277.35870361328125
2023-04-25,162.13490295410156,103.35585021972656,271.108154296875
2023-04-26,162.12501525878906,103.21652221679688,290.745849609375
2023-04-27,166.72857666015625,107.07806396484375,300.05767822265625
2023-04-28,167.9858856201172,106.8292465209961,302.4496765136719
2023-05-01,167.89678955078125,106.68991088867188,300.77630615234375
2023-05-02,166.85728454589844,104.81886291503906,300.62860107421875
2023-05-03,165.77816772460938,104.908447265625,299.6343994140625
2023-05-04,164.13473510742188,104.19186401367188,300.62860107421875
2023-05-05,171.8370819091797,105.06768035888672,305.78656005859375
2023-05-08,171.76776123046875,107.2572021484375,303.8178405761719
2023-05-09,170.0550537109375,106.8392105102539,302.1937255859375
2023-05-10,171.82716369628906,111.21826934814453,307.4206237792969
2023-05-11,172.0152587890625,116.01533508300781,305.2550354003906
2023-05-12,171.08335876464844,116.95087432861328,304.1329040527344
2023-05-15,170.58766174316406,115.95561981201172,304.615234375
2023-05-16,170.58766174316406,118.94135284423828,306.8594970703125
2023-05-17,171.20233154296875,120.26502227783203,309.75982666015625
2023-05-18,173.54202270507812,122.24555206298828,314.21875
2023-05-19,173.6510772705078,122.17588806152344,314.04119873046875
2023-05-22,172.69932556152344,124.45499420166016,316.8428649902344
2023-05-23,170.08204650878906,121.9768295288086,311.0027770996094
2023-05-24,170.3596649169922,120.32473754882812,309.6118469238281
2023-05-25,171.49974060058594,122.89246368408203,321.5189208984375
2023-05-26,173.918701171875,124.01708221435547,328.3947448730469
2023-05-30,175.7726287841797,123.08155822753906,326.73736572265625
2023-05-31,175.72303771972656,122.28536224365234,323.9555358886719
2023-06-01,178.53857421875,123.13130950927734,328.0888977050781
2023-06-02,179.3911590576172,124.07678985595703,330.870849609375
2023-06-05,178.03297424316406,125.4104232788086,331.403564453125
2023-06-06,177.66616821289062,126.70423126220703,329.174072265625
2023-06-07,176.2881622314453,121.91712188720703,319.0131530761719
2023-06-08,179.0144500732422,121.558837890625,320.8677978515625
2023-06-09,179.40109252929688,121.64840698242188,322.3771057128906
2023-06-12,182.20669555664062,123.05168914794922,327.3687744140625
2023-06-13,181.7308349609375,123.24079895019531,329.77581787109375
2023-06-14,182.36534118652344,123.08155822753906,332.78460693359375
2023-06-15,184.4075927734375,124.49479675292969,343.39935302734375
2023-06-16,183.32696533203125,122.94222259521484,337.707275390625
2023-06-20,183.41619873046875,122.51426696777344,333.4850769042969
2023-06-21,182.375244140625,119.97639465332031,329.0556945800781
2023-06-22,185.38905334472656,122.56403350830078,335.1226501464844
2023-06-23,185.07180786132812,121.75788116455078,330.4959411621094
2023-06-26,183.6739501953125,117.77691650390625,324.1626892089844
2023-06-27,186.43992614746094,117.76696014404297,330.05206298828125
2023-06-28,187.6196746826172,119.60816192626953,331.31475830078125
2023-06-29,187.95675659179688,118.5333023071289,330.52557373046875
2023-06-30,192.2990264892578,119.13043975830078,335.9414978027344
2023-07-03,190.80203247070312,119.3294906616211,333.42584228515625
2023-07-05,189.6817626953125,121.17068481445312,333.5837097167969
2023-07-06,190.15760803222656,119.53849029541016,336.6615295410156
2023-07-07,189.03732299804688,118.9114990234375,332.666259765625
2023-07-10,186.98519897460938,115.89590454101562,327.34906005859375
2023-07-11,186.4597625732422,116.5826187133789,327.98040771484375
2023-07-12,188.1352081298828,118.36410522460938,332.6465148925781
2023-07-13,188.8985595703125,123.94741821289062,338.0328063964844
2023-07-14,189.0472869873047,124.8232192993164,340.57794189453125
2023-07-17,192.31884765625,124.05689239501953,341.06134033203125
2023-07-18,192.0610809326172,123.1711196899414,354.6355285644531
2023-07-19,193.4192657470703,121.44934844970703,350.28509521484375
2023-07-20,191.46624755859375,118.63282012939453,342.1859436035156
2023-07-21,190.28648376464844,119.44892120361328,339.1278076171875
2023-07-24,191.08953857421875,120.95173645019531,340.44970703125
2023-07-25,191.95201110839844,121.62849426269531,346.240478515625
2023-07-26,192.824462890625,128.6549072265625,333.20880126953125
2023-07-27,191.55548095703125,128.78427124023438,326.2540283203125
2023-07-28,194.1429901123047,131.94915771484375,333.80078125
2023-07-31,194.7576446533203,132.0885009765625,331.38385009765625
2023-08-01,193.92489624023438,130.92404174804688,331.79815673828125
2023-08-02,190.92098999023438,127.7691421508789,323.0775146484375
2023-08-03,189.5231170654297,127.83879852294922,322.2488708496094
2023-08-04,180.42221069335938,127.50041961669922,323.3537292480469
2023-08-07,177.30926513671875,130.90415954589844,325.6522521972656
2023-08-08,178.25108337402344,130.77476501464844,321.6470642089844
2023-08-09,176.6549530029297,129.04306030273438,317.8786926269531
2023-08-10,176.43682861328125,129.0729217529297,318.5692138671875
2023-08-11,176.49639892578125,128.94351196289062,316.6752014160156
2023-08-14,178.15426635742188,130.70510864257812,319.66424560546875
2023-08-15,176.1588897705078,129.16249084472656,317.513671875
2023-08-16,175.28529357910156,128.08761596679688,316.7425842285156
2023-08-17,172.73399353027344,129.3018035888672,313.2627258300781
2023-08-18,173.22042846679688,126.853515625,312.8674011230469
2023-08-21,174.5605926513672,127.7591781616211,318.2056884765625
2023-08-22,175.94049072265625,128.4658203125,318.7790222167969
2023-08-23,179.80218505859375,131.7401580810547,323.2672424316406
2023-08-24,175.0966796875,129.16249084472656,316.3174743652344
2023-08-25,177.31044006347656,129.26199340820312,319.29315185546875
2023-08-28,178.8789520263672,130.38662719726562,320.00494384765625
2023-08-29,182.7803497314453,133.92970275878906,324.6611633300781
2023-08-30,186.28466796875,135.2334747314453,325.0368347167969
2023-08-31,186.50306701660156,135.52207946777344,324.0185546875
2023-09-01,188.08151245117188,135.01451110839844,324.9082946777344
2023-09-05,188.3197479248047,135.1239776611328,329.74249267578125
2023-09-06,181.57916259765625,133.82022094726562,329.0801086425781
2023-09-07,176.26809692382812,134.61639404296875,326.14398193359375
2023-09-08,176.88356018066406,135.73106384277344,330.4542541503906
2023-09-11,178.0549774169922,136.2685089111328,334.0823669433594
2023-09-12,175.01727294921875,134.69602966308594,327.9827575683594
2023-09-13,172.9424591064453,136.0595245361328,332.22381591796875
2023-09-14,174.46133422851562,137.44290161132812,334.8337097167969
2023-09-15,173.73663330078125,136.7462158203125,326.45050048828125
2023-09-18,176.67507934570312,137.55238342285156,325.3037414550781
2023-09-19,177.76710510253906,137.38316345214844,324.89837646484375
2023-09-20,174.21315002441406,133.1036376953125,317.10833740234375
2023-09-21,172.66448974609375,129.8193359375,315.8825378417969
2023-09-22,173.5182342529297,129.6302490234375,313.3913269042969
2023-09-25,174.79884338378906,130.4861602783203,313.9152526855469
2023-09-26,170.7088623046875,127.958251953125,308.576904296875
2023-09-27,169.18994140625,129.9188690185547,309.219482421875
2023-09-28,169.44808959960938,131.68043518066406,310.05975341796875
2023-09-29,169.9642791748047,130.23733520507812,312.14569091796875
2023-10-02,172.4857940673828,133.53160095214844,318.1265563964844
2023-10-03,171.14561462402344,131.79986572265625,309.8126525878906
2023-10-04,172.39646911621094,134.5965118408203,315.31903076171875
2023-10-05,173.63739013671875,134.42730712890625,315.7144470214844
2023-10-06,176.1986083984375,136.9253692626953,323.5242919921875
2023-10-09,177.68768310546875,137.7613525390625,326.0550537109375
2023-10-10,177.092041015625,137.40309143066406,324.6413879394531
2023-10-11,178.49180603027344,139.88125610351562,328.6253967285156
2023-10-12,179.3951873779297,138.3087615966797,327.3797912597656
2023-10-13,177.54872131347656,136.70640563964844,323.9889221191406
2023-10-16,177.41964721679688,138.43812561035156,328.8428955078125
2023-10-17,175.86106872558594,139.05519104003906,328.2695007324219
2023-10-18,174.5605926513672,137.30355834960938,326.3417053222656
2023-10-19,174.18338012695312,137.0945587158203,327.5379333496094
2023-10-20,171.6221466064453,134.95480346679688,322.9410705566406
2023-10-23,171.74127197265625,135.85049438476562,325.560791015625
2023-10-24,172.1780548095703,138.14952087402344,326.7569274902344
2023-10-25,169.85511779785156,125.01232147216797,336.78118896484375
2023-10-26,165.67572021484375,121.69816589355469,324.1471252441406
2023-10-27,166.9960479736328,121.58868408203125,326.045166015625
2023-10-30,169.05096435546875,123.8677978515625,333.45953369140625
2023-10-31,169.5275115966797,123.48960876464844,334.25042724609375
